19.7541666666667,-30.5041666666667,947,19290,NA
19.7625,-30.5041666666667,949,19290,NA
19.7708333333333,-30.5041666666667,940,19290,NA
19.7791666666667,-30.5041666666667,925,19290,NA
19.7875,-30.5041666666667,925,19290,NA
19.7958333333333,-30.5041666666667,924,19290,NA
19.8041666666667,-30.5041666666667,915,19290,NA
19.8125,-30.5041666666667,907,19290,NA
19.8208333333333,-30.5041666666667,908,19290,NA
19.8291666666667,-30.5041666666667,917,19290,NA
19.8375,-30.5041666666667,928,19290,NA
19.8458333333333,-30.5041666666667,930,19290,NA
19.8541666666667,-30.5041666666667,932,19290,NA
19.8625,-30.5041666666667,936,19290,NA
19.8708333333333,-30.5041666666667,937,19290,NA
19.8791666666667,-30.5041666666667,934,19290,NA
19.8875,-30.5041666666667,931,19290,NA
19.8958333333333,-30.5041666666667,929,19290,NA
19.9041666666667,-30.5041666666667,930,19290,NA
19.9125,-30.5041666666667,940,19290,NA
19.9208333333333,-30.5041666666667,941,19290,NA
19.9291666666667,-30.5041666666667,935,19290,NA
19.9375,-30.5041666666667,929,19290,NA
19.9458333333333,-30.5041666666667,915,19290,NA
19.9541666666667,-30.5041666666667,906,19290,NA
19.9625,-30.5041666666667,905,19290,NA
19.9708333333333,-30.5041666666667,909,19290,NA
19.9791666666667,-30.5041666666667,917,19290,NA
19.9875,-30.5041666666667,924,19290,NA
19.9958333333333,-30.5041666666667,927,19290,NA
20.0041666666667,-30.5041666666667,930,19290,NA
20.0125,-30.5041666666667,932,19290,NA
20.0208333333333,-30.5041666666667,927,19290,NA
20.0291666666667,-30.5041666666667,926,19290,NA
20.0375,-30.5041666666667,929,19290,NA
20.0458333333333,-30.5041666666667,929,19290,NA
20.0541666666667,-30.5041666666667,930,19290,NA
20.0625,-30.5041666666667,936,19290,NA
20.0708333333333,-30.5041666666667,938,19290,NA
20.0791666666667,-30.5041666666667,941,19290,NA
20.0875,-30.5041666666667,949,19290,NA
20.0958333333333,-30.5041666666667,957,19290,NA
20.1041666666667,-30.5041666666667,967,19290,NA
20.1125,-30.5041666666667,979,19290,NA
20.1208333333333,-30.5041666666667,991,19290,NA
20.1291666666667,-30.5041666666667,987,19290,NA
20.1375,-30.5041666666667,973,19290,NA
20.1458333333333,-30.5041666666667,969,19290,NA
20.1541666666667,-30.5041666666667,964,19290,NA
20.1625,-30.5041666666667,963,19290,NA
20.1708333333333,-30.5041666666667,961,19290,NA
20.1791666666667,-30.5041666666667,962,19290,NA
20.1875,-30.5041666666667,966,19290,NA
20.1958333333333,-30.5041666666667,966,19290,NA
20.2041666666667,-30.5041666666667,966,19290,NA
20.2125,-30.5041666666667,965,19290,NA
20.2208333333333,-30.5041666666667,971,19290,NA
20.2291666666667,-30.5041666666667,985,19222,NA
20.2375,-30.5041666666667,987,19222,NA
20.2458333333333,-30.5041666666667,976,19222,NA
19.7541666666667,-30.5125,954,19290,NA
19.7625,-30.5125,948,19290,NA
19.7708333333333,-30.5125,940,19290,NA
19.7791666666667,-30.5125,938,19290,NA
19.7875,-30.5125,948,19290,NA
19.7958333333333,-30.5125,943,19290,NA
